aps.product.thumb.href,aps.product.thumb.src,nama-produk,harga,ukuran-layar,chipset,memori,ram,kamera,jenis,rating-hp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/realme-pad-slim/,https://www.hallogsm.com/wp-content/uploads/2023/01/Realme-Pad-Slim-300x300.jpg,Realme Pad Slim,Rp6.299.000,IPS LCD 10.4 inci,Mediatek MT6769V/CU Helio G80 (12 nm),128 GB,6 GB,"Belakang 8 MP, Depan 8 MP",Android 11,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/samsung-galaxy-f04/,https://www.hallogsm.com/wp-content/uploads/2023/01/Galaxy-F04-300x300.jpg,Samsung Galaxy F04,Rp1.399.000,PLS LCD 6.5 inci,Octa-core,32 GB / 64 GB,3 GB / 4 GB,"Belakang Dual 13 MP + 2 MP, Depan 5 MP",Android 12,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-poco-c50/,https://www.hallogsm.com/wp-content/uploads/2023/01/Xiaomi-Poco-C50-300x300.jpg,Xiaomi Poco C50,Rp1.499.000,IPS LCD 6.52 inci,Mediatek MT6761 Helio A22 (12 nm),32 GB,2 GB / 3 GB,"Belakang Dual 8 MP + 2 MP, Depan 5 MP",Android 12 (Go edition),7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-y53t/,https://www.hallogsm.com/wp-content/uploads/2023/01/Vivo-Y53t-300x300.jpg,Vivo Y53t,Rp2.299.000,IPS LCD 6.51 inci,MediaTek MT6833 Dimensity 700 (7 nm),128 GB,4 GB / 6 GB,"Belakang Dual 13 MP + 2 MP, Depan 5 MP",Android 13,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-y35m/,https://www.hallogsm.com/wp-content/uploads/2023/01/Vivo-Y35m-300x300.jpg,Vivo Y35m,Rp3.199.000,IPS LCD 6.51 inci,MediaTek MT6833 Dimensity 700 (7 nm),64 GB / 128 GB,4 GB / 6 GB / 8 GB,"Belakang Dual 13 MP + 2 MP, Depan 5 MP",Android 13,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-redmi-12c/,https://www.hallogsm.com/wp-content/uploads/2023/01/Harga-HP-Xiaomi-Redmi-12C-300x300.jpg,Xiaomi Redmi 12C,Rp1.399.000,IPS LCD 6.71 inci,MediaTek MT6769Z Helio G85 (12nm),64 GB / 128 GB,4 GB / 6 GB,"Belakang Dual 50 MP + 2 MP, Depan 5 MP",Android 12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-iqoo-neo7-racing-edition/,https://www.hallogsm.com/wp-content/uploads/2022/12/Vivo-iQOO-Neo7-Racing-Edition-300x300.jpg,Vivo iQOO Neo7 Racing Edition,Rp6.299.000,AMOLED 6.78 inci,Qualcomm SM8450 Snapdragon 8 Gen 1 (4 nm),256 GB / 512 GB,8 GB / 12 GB / 16 GB,"Belakang Triple 50 MP + 8 MP + 2 MP, Depan 16 MP",Android 13,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/wiko-5g/,https://www.hallogsm.com/wp-content/uploads/2022/12/Wiko-5G-300x300.jpg,Wiko 5G,Rp4.599.000,IPS LCD 6.78 inci,Qualcomm SM6375 Snapdragon 695 5G (6 nm),128 GB / 256 GB,8 GB,"Belakang Quad 108 MP + 8 MP + 2 MP + 2 MP, Depan 16 MP",HarmonyOS,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-redmi-note-12-pro-speed-edition/,https://www.hallogsm.com/wp-content/uploads/2022/12/Xiaomi-Redmi-Note-12-Pro-Speed-Edition-300x300.jpg,Xiaomi Redmi Note 12 Pro Speed Edition,Rp3.889.000,OLED 6.67 inci,Qualcomm SM7325 Snapdragon 778G 5G (6 nm),128 GB / 256 GB,6 GB / 8 GB / 12 GB,"Belakang Triple 108 MP + 8 MP + 2 MP, Depan 16 MP",Android 13,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-redmi-k60e/,https://www.hallogsm.com/wp-content/uploads/2022/12/Harga-Xiaomi-Redmi-K60E-300x300.jpg,Xiaomi Redmi K60E,Rp4.999.000,OLED 6.67 inci,MediaTek Dimensity 8200 (4 nm),128 GB / 256 GB / 512 GB,8 GB / 12 GB,"Belakang Triple 48 MP + 8 MP + 2 MP, Depan 20 MP",Android 13,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-redmi-k60-pro/,https://www.hallogsm.com/wp-content/uploads/2022/12/Harga-HP-Xiaomi-Redmi-K60-Pro-300x300.jpg,Xiaomi Redmi K60 Pro,Rp7.499.000,OLED 6.67 inci,Qualcomm SM8550 Snapdragon 8 Gen 2 (4 nm),128 GB / 256 GB / 512 GB,8 GB / 12 GB / 16 GB,"Belakang Triple 54 MP + 8 MP + 2 MP, Depan 16 MP",Android 13,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-redmi-k60/,https://www.hallogsm.com/wp-content/uploads/2022/12/Xiaomi-Redmi-K60-300x300.jpg,Xiaomi Redmi K60,Rp5.699.000,OLED 6.67 inci,Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm),128 GB / 256 GB / 512 GB,8 GB / 12 GB / 16 GB,"Belakang Triple 64 MP + 8 MP + 2 MP, Depan 16 MP",Android 13,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/honor-x9a-5g/,https://www.hallogsm.com/wp-content/uploads/2022/12/Honor-X9a-5G-300x300.jpg,Honor X9a 5G,Rp5.199.000,OLED 6.67 inci,Qualcomm SM6375 Snapdragon 695 5G (6 nm),128 GB / 256 GB,6 GB / 8 GB,"Belakang Dual 64 MP + 5 MP, Depan 16 MP",Android 12,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/honor-pad-v8-pro/,https://www.hallogsm.com/wp-content/uploads/2022/12/Honor-Pad-V8-Pro-300x300.jpg,Honor Pad V8 Pro,Rp5.699.000,IPS LCD 12.1 inci,MediaTek Dimensity 8100 (5 nm),128 GB / 256 GB,8 GB / 12 GB,"Belakang 13 MP, Depan 5 MP",Android 12,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/zte-nubia-red-magic-8-pro-plus/,https://www.hallogsm.com/wp-content/uploads/2022/12/Harga-HP-ZTE-Nubia-Red-Magic-8-Pro-1-300x300.jpg,ZTE Nubia Red Magic 8 Pro+,Rp11.699.000,AMOLED 6.8 inci,Qualcomm SM8550 Snapdragon 8 Gen 2 (4 nm),256 GB / 512 GB / 1 TB,12 GB / 16 GB,"Belakang Triple 50 MP + 8 MP + 2 MP, Depan 16 MP",Android 13,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/honor-80-gt/,https://www.hallogsm.com/wp-content/uploads/2022/12/HP-Honor-80-GT-300x300.jpg,Honor 80 GT,Rp7.499.000,AMOLED 6.67 inci,Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm),256 GB,12 GB / 16 GB,"Belakang Triple 54 MP + 8 MP + 2 MP, Depan 16 MP",Android 12,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-s16-pro/,https://www.hallogsm.com/wp-content/uploads/2022/12/Vivo-S16-Pro-300x300.jpg,Vivo S16 Pro,Rp7.399.000,AMOLED 6.78 inci,MediaTek Dimensity 8200 (4 nm),256 GB / 512 GB,8 GB / 12 GB,"Belakang Triple 50 MP + 8 MP + 2 MP, Depan 50 MP",Android 13,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-s16/,https://www.hallogsm.com/wp-content/uploads/2022/12/Vivo-S16-300x300.jpg,Vivo S16,Rp5.599.000,AMOLED 6.78 inci,Qualcomm SM8250-AC Snapdragon 870 5G (7 nm),128 GB / 256 GB / 512 GB,8 GB / 12 GB,"Belakang Triple 64 MP + 8 MP + 2 MP, Depan 50 MP",Android 13,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-s16e/,https://www.hallogsm.com/wp-content/uploads/2022/12/Vivo-S16e-300x300.jpg,Vivo S16e,Rp4.699.000,AMOLED 6.62 inci,Exynos 1080 (5 nm),128 GB / 256 GB,8 GB / 12 GB,"Belakang Triple 50 MP + 2 MP + 2 MP, Depan 16 MP",Android 11,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/motorola-moto-s30-pro-pantone-limited-edition/,https://www.hallogsm.com/wp-content/uploads/2022/12/Harga-HP-Motorola-Moto-S30-Pro-Pantone-Limited-Edition-300x300.jpg,Motorola Moto S30 Pro Pantone Limited Edition,Rp6.099.000,P-OLED 6.55 inci,Qualcomm SM8350 Snapdragon 888+ 5G (5 nm),512 GB,12 GB,"Belakang Triple 50 MP + 13 MP + 2 MP, Depan 32 MP",Android 12,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/lenovo-tab-m9/,https://www.hallogsm.com/wp-content/uploads/2022/12/Lenovo-Tab-M9-300x300.jpg,Lenovo Tab M9,Rp2.699.000,IPS LCD 9.0 inci,Mediatek MT6769V/CU Helio G80 (12 nm),32 GB / 64 GB / 128 GB,3 GB / 4 GB,"Belakang 8 MP, Depan 2 MP",Android 12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/wiko-10/,https://www.hallogsm.com/wp-content/uploads/2022/12/Wiko-10-300x300.jpg,Wiko 10,Rp2.899.000,IPS LCD 6.75 inci,Mediatek MT6765 Helio G37 (12 nm),128 GB,4 GB / 6 GB,"Belakang Triple 50 MP + 2 MP + 2 MP, Depan 8 MP",Android 12,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/wiko-t50/,https://www.hallogsm.com/wp-content/uploads/2022/12/Wiko-T50-300x300.jpg,Wiko T50,Rp2.899.000,IPS LCD 6.6 inci,MediaTek MT6769Z Helio G85 (12nm),128 GB,4 GB / 6 GB,"Belakang Triple 64 MP + 8 MP + 2 MP, Depan 16 MP",Android 11,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/wiko-t10/,https://www.hallogsm.com/wp-content/uploads/2022/12/Wiko-T10-300x300.jpg,Wiko T10,Rp1.399.000,IPS LCD 6.5 inci,Mediatek MT6761 Helio A22 (12 nm),64 GB,2 GB,"Belakang 13 MP, Depan 5 MP",Android 11 (Go edition),7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/wiko-t3/,https://www.hallogsm.com/wp-content/uploads/2022/12/Wiko-T3-300x300.jpg,Wiko T3,Rp1.799.000,IPS LCD 6.6 inci,Mediatek MT6765 Helio P35 (12nm),128 GB,4 GB,"Belakang Triple 48 MP + 5 MP + 2 MP, Depan 8 MP",Android 11,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/wiko-y62-plus/,https://www.hallogsm.com/wp-content/uploads/2022/12/Wiko-Y62-Plus-300x300.jpg,Wiko Y62 Plus,Rp1.199.000,IPS LCD 6.1 inci,Mediatek MT6761D Helio A20 (12 nm),32 GB,2 GB,"Belakang 8 MP, Depan 5 MP",Android 11 (Go edition),7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/wiko-y82/,https://www.hallogsm.com/wp-content/uploads/2022/12/Wiko-Y82-300x300.jpg,Wiko Y82,Rp1.499.000,IPS LCD 6.1 inci,Unisoc SC9863A (28nm),32 GB,3 GB,"Belakang 13 MP, Depan 5 MP",Android 11,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/wiko-y52/,https://www.hallogsm.com/wp-content/uploads/2022/12/Wiko-Y52-300x300.jpg,Wiko Y52,Rp899.000,TN LCD 5.0,Unisoc SC9832E (28nm),16 GB,1 GB,"Belakang 5 MP, Depan 5 MP",Android 11 (Go edition),6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/zte-nubia-z50/,https://www.hallogsm.com/wp-content/uploads/2022/12/ZTE-Nubia-Z50-300x300.jpg,ZTE Nubia Z50,Rp6.699.000,AMOLED 6.67 inci,Qualcomm SM8550 Snapdragon 8 Gen 2 (4 nm),128 GB / 256 GB / 512 GB / 1 TB,8 GB / 12 GB / 16 GB,"Belakang Dual 64 MP + 50 MP, Depan 16 MP",Android 13,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/oneplus-10t-marvel-edition-box/,https://www.hallogsm.com/wp-content/uploads/2022/12/OnePlus-10T-Marvel-Edition-Box-300x300.jpg,OnePlus 10T Marvel Edition Box,Rp10.599.000,Fluid AMOLED 6.7 inci,Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm),256 GB,16 GB,"Belakang Triple 50 MP + 8 MP + 2 MP, Depan 16 MP",Android 12,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/oppo-pad-artist-limited-edition/,https://www.hallogsm.com/wp-content/uploads/2022/12/Oppo-Pad-Artist-Limited-Edition-300x300.jpg,Oppo Pad Artist Limited Edition,Rp5.599.000,IPS LCD 11.0 inci,Qualcomm SM8250-AC Snapdragon 870 5G (7 nm),128 GB / 256 GB,6 GB / 8 GB,"Belakang 13 MP, Depan 8 MP",Android 11,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/realme-10s/,https://www.hallogsm.com/wp-content/uploads/2022/12/Realme-10s-300x300.jpg,Realme 10s,Rp2.499.000,IPS LCD 6.6 inci,MediaTek MT6833P Dimensity 810 (6 nm),128 GB / 256 GB,8 GB,"Belakang Dual 50 MP + 2 MP, Depan 8 MP",Android 12,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/motorola-moto-x40/,https://www.hallogsm.com/wp-content/uploads/2022/12/Motorola-Moto-X40-300x300.jpg,Motorola Moto X40,Rp7.699.000,OLED 6.7 inci,Qualcomm SM8550 Snapdragon 8 Gen 2 (4 nm),128 GB / 256 GB / 512 GB,8 GB / 12 GB,"Belakang Triple 50 MP + 50 MP + 12 MP, Depan 60 MP",Android 13,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/motorola-moto-g53/,https://www.hallogsm.com/wp-content/uploads/2022/12/Motorola-Moto-G53-300x300.jpg,Motorola Moto G53,Rp1.999.000,IPS LCD 6.5 inci,Octa-core,128 GB,4 GB / 8 GB,"Belakang Dual 50 MP + 2 MP, Depan 8 MP",Android 13,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/oppo-find-n2-flip/,https://www.hallogsm.com/wp-content/uploads/2022/12/Oppo-Find-N2-Flip-300x300.jpg,Oppo Find N2 Flip,Rp14.999.000,Foldable AMOLED 6.8 inci,MediaTek Dimensity 9000+ (4 nm),256 GB / 512 GB,8 GB / 12 GB / 16 GB,"Belakang Dual 50 MP + 8 MP, Depan 32 MP",Android 13,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/realme-v23i/,https://www.hallogsm.com/wp-content/uploads/2022/12/Realme-V23i-300x300.jpg,Realme V23i,Rp4.999.000,IPS LCD 6.56 inci,MediaTek MT6833 Dimensity 700 (7 nm),128 GB,4 GB,"Belakang Dual 13 MP + 2 MP, Depan 8 MP",Android 12,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/oppo-a58x/,https://www.hallogsm.com/wp-content/uploads/2022/12/Oppo-A58x-300x300.jpg,Oppo A58x,Rp2.699.000,IPS LCD 6.56 inci,MediaTek MT6833 Dimensity 700 (7 nm),128 GB,6 GB / 8 GB,"Belakang Dual 13 MP + 2 MP, Depan 8 MP",Android 12,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/huawei-enjoy-50z/,https://www.hallogsm.com/wp-content/uploads/2022/12/Huawei-Enjoy-50z-300x300.jpg,Huawei Enjoy 50z,Rp2.499.000,IPS LCD 6.52 inci,Octa-core,128 GB,6 GB / 8 GB,"Belakang Triple 50 MP + 2 MP + 2 MP, Depan 5 MP",HarmonyOS 2.0,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/samsung-galaxy-m04/,https://www.hallogsm.com/wp-content/uploads/2022/10/Samsung-Galaxy-A04e-300x300.jpg,Samsung Galaxy M04,Rp1.699.000,PLS LCD 6.5 inci,Mediatek MT6765 Helio P35 (12nm),128 GB,4 GB,"Belakang Dual 13 MP + 2 MP, Depan 5 MP",Android 12,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-y35-5g/,https://www.hallogsm.com/wp-content/uploads/2022/12/Vivo-Y35-5G-1-300x300.jpg,Vivo Y35 5G,Rp2.699.000,IPS LCD 6.51 inci,MediaTek MT6833 Dimensity 700 (7 nm),64 GB / 128 GB,4 GB / 6 GB / 8 GB,"Belakang Dual 13 MP + 2 MP, Depan 5 MP",Android 13,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-iqoo-11/,https://www.hallogsm.com/wp-content/uploads/2022/12/iQOO-11-300x300.jpg,Vivo iQOO 11,Rp10.999.000,LTPO4 AMOLED 6.78 inci,Qualcomm SM8550 Snapdragon 8 Gen 2 (4 nm),256 GB / 512 GB,8 GB / 12 GB / 16 GB,"Belakang Triple 50 MP + 13 MP + 50 MP, Depan 16 MP",Android 13,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/zte-blade-v41-vita/,https://www.hallogsm.com/wp-content/uploads/2022/12/ZTE-Blade-V41-300x300.jpg,ZTE Blade V41 Vita,Rp3.199.000,IPS LCD 6.6 inci,MediaTek MT6833P Dimensity 810 (6 nm),128 GB,8 GB,"Belakang Triple 50 MP + 2 MP + 2 MP, Depan 8 MP",Android 12,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/tecno-phantom-x2-pro/,https://www.hallogsm.com/wp-content/uploads/2022/12/Tecno-Phantom-X2-Pro-300x300.jpg,Tecno Phantom X2 Pro,Rp14.599.000,AMOLED 6.8 inci,MediaTek Dimensity 9000 (4 nm),64 GB / 128 GB / 256 GB,4 GB / 12 GB,"Belakang Triple 50 MP + 50 MP + 13 MP, Depan 32 MP",Android 12,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/tecno-phantom-x2/,https://www.hallogsm.com/wp-content/uploads/2022/12/Tecno-Phantom-X2-300x300.jpg,Tecno Phantom X2,Rp11.299.000,AMOLED 6.6 inci,MediaTek Dimensity 9000 (4 nm),64 GB / 128 GB / 256 GB,4 GB / 6 GB,"Belakang Triple 64 MP + 13 MP + 2 MP, Depan 32 MP",Android 12,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/lenovo-tab-m8-gen-4/,https://www.hallogsm.com/wp-content/uploads/2021/07/Lenovo-Tab-M8-3rd-Gen-300x300.jpg,Lenovo Tab M8 Gen 4,Rp2.799.000,TDDI IPS LCD 8.0 inci,Mediatek MT6761 Helio A22 (12 nm),32 GB,3 GB,"Belakang 5 MP, Depan 2 MP",Android 12,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/zte-libero-5g-iii/,https://www.hallogsm.com/wp-content/uploads/2022/12/ZTE-Libero-5G-III-300x300.jpg,ZTE Libero 5G III,Rp9.999.999,OLED 6.67 inci,MediaTek MT6833 Dimensity 700 (7 nm),64 GB,4 GB,"Belakang Triple 13 MP + 2 MP + 2 MP, Depan 8 MP",Android 12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/zte-nubia-red-magic-8-pro/,https://www.hallogsm.com/wp-content/uploads/2022/12/Harga-HP-ZTE-Nubia-Red-Magic-8-Pro-300x300.jpg,ZTE Nubia Red Magic 8 Pro,Rp9.199.000,AMOLED 6.8 inci,Qualcomm SM8550 Snapdragon 8 Gen 2 (4 nm),256 GB / 512 GB / 1 TB,12 GB / 16 GB / 18 GB,"Belakang Triple 50 MP + 8 MP + 2 MP, Depan 16 MP",Android 13,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-13-pro/,https://www.hallogsm.com/wp-content/uploads/2022/12/Harga-Xiaomi-13-300x300.jpg,Xiaomi 13 Pro,Rp11.299.000,AMOLED 6.73 inci,Qualcomm SM8550 Snapdragon 8 Gen 2 (4 nm),128 GB / 256 GB / 512 GB,8 GB / 12 GB,"Belakang Triple 50 MP + 50 MP + 50 MP, Depan 32 MP",Android 13,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-13/,https://www.hallogsm.com/wp-content/uploads/2022/12/Xiaomi-13-300x300.jpg,Xiaomi 13,Rp8.999.000,AMOLED 6.36 inci,Qualcomm SM8550 Snapdragon 8 Gen 2 (4 nm),128 GB / 256 GB / 512 GB,8 GB / 12 GB,"Belakang Triple 50 MP + 10 MP + 12 MP, Depan 32 MP",Android 13,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/oneplus-11/,https://www.hallogsm.com/wp-content/uploads/2022/12/Harga-HP-OnePlus-11-300x300.jpg,OnePlus 11,Rp9.999.000,LTPO3 AMOLED 6.7 inci,Qualcomm SM8550 Snapdragon 8 Gen 2 (4 nm),128 GB / 256 GB / 512 GB,12 GB / 16 GB,"Belakang Triple 50 MP + 32 MP + 48 MP, Depan 16 MP",Android 13,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/oppo-find-n2/,https://www.hallogsm.com/wp-content/uploads/2022/12/Oppo-Find-N2-300x300.jpg,Oppo Find N2,Rp17.999.000,Foldable LTPO AMOLED 7.1 inci,Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm),256 GB / 512 GB,8 GB / 12 GB,"Belakang Triple 50 MP + 32 MP + 48 MP, Depan 32 MP",Android 13,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
